signature,gene,entrez,coefficient
luminal_ar,FARP1,10160,-1.0
luminal_ar,RCL1,10171,-1.0
luminal_ar,MPZL2,10205,-1.0
luminal_ar,MSLN,10232,-1.0
luminal_ar,NET1,10276,-1.0
luminal_ar,PRSS16,10279,-1.0
luminal_ar,CDKN2A,1029,-1.0
luminal_ar,SPEG,10290,-1.0
luminal_ar,ADAR,103,-1.0
luminal_ar,ZNF267,10308,-1.0
luminal_ar,NPM3,10360,-1.0
luminal_ar,ST3GAL6,10402,-1.0
luminal_ar,NDC80,10403,-1.0
luminal_ar,PGCP,10404,-1.0
luminal_ar,WFDC2,10406,-1.0
luminal_ar,TUBGCP3,10426,-1.0
luminal_ar,EMG1,10436,-1.0
luminal_ar,ACAA2,10449,-1.0
luminal_ar,TACC3,10460,-1.0
luminal_ar,HMGN4,10473,-1.0
luminal_ar,UBE2E3,10477,-1.0
luminal_ar,SLC9A6,10479,-1.0
luminal_ar,SYNCRIP,10492,-1.0
luminal_ar,SEMA4D,10507,-1.0
luminal_ar,CEBPB,1051,-1.0
luminal_ar,MYBBP1A,10514,-1.0
luminal_ar,UBD,10537,-1.0
luminal_ar,CEBPG,1054,-1.0
luminal_ar,ANP32B,10541,-1.0
luminal_ar,PRDX4,10549,-1.0
luminal_ar,HTATIP2,10553,-1.0
luminal_ar,IFI44,10561,-1.0
luminal_ar,OLFM4,10562,-1.0
luminal_ar,SLC34A2,10568,-1.0
luminal_ar,GNLY,10578,-1.0
luminal_ar,CENPA,1058,-1.0
luminal_ar,C6orf108,10591,-1.0
luminal_ar,SMC2,10592,-1.0
luminal_ar,CDC42EP3,10602,-1.0
luminal_ar,SC65,10609,-1.0
luminal_ar,CENPE,1062,-1.0
luminal_ar,POLR3G,10622,-1.0
luminal_ar,POLR3C,10623,-1.0
luminal_ar,IVNS1ABP,10625,-1.0
luminal_ar,CENPF,1063,-1.0
luminal_ar,RAD51AP1,10635,-1.0
luminal_ar,IGF2BP3,10643,-1.0
luminal_ar,IGF2BP2,10644,-1.0
luminal_ar,SLMO1,10650,-1.0
luminal_ar,KHDRBS3,10656,-1.0
luminal_ar,CUGBP2,10659,-1.0
luminal_ar,FUT9,10690,-1.0
luminal_ar,C1orf2,10712,-1.0
luminal_ar,NFAT5,10725,-1.0
luminal_ar,NES,10763,-1.0
luminal_ar,HBS1L,10767,-1.0
luminal_ar,HCP5,10866,-1.0
luminal_ar,NMU,10874,-1.0
luminal_ar,WDR3,10885,-1.0
luminal_ar,MALT1,10892,-1.0
luminal_ar,ADCY3,109,-1.0
luminal_ar,MTMR11,10903,-1.0
luminal_ar,RALBP1,10928,-1.0
luminal_ar,BTG3,10950,-1.0
luminal_ar,CBX1,10951,-1.0
luminal_ar,MLLT11,10962,-1.0
luminal_ar,IFI44L,10964,-1.0
luminal_ar,RAB40B,10966,-1.0
luminal_ar,KIF2C,11004,-1.0
luminal_ar,GLIPR1,11010,-1.0
luminal_ar,KLK11,11012,-1.0
luminal_ar,TMSB15A,11013,-1.0
luminal_ar,GTF2A1L,11036,-1.0
luminal_ar,UBE2C,11065,-1.0
luminal_ar,NUPL2,11097,-1.0
luminal_ar,KATNA1,11104,-1.0
luminal_ar,CHEK1,1111,-1.0
luminal_ar,FAF1,11124,-1.0
luminal_ar,PTP4A3,11156,-1.0
luminal_ar,CHI3L1,1116,-1.0
luminal_ar,PSIP1,11168,-1.0
luminal_ar,CHI3L2,1117,-1.0
luminal_ar,FAM107A,11170,-1.0
luminal_ar,WIF1,11197,-1.0
luminal_ar,CHEK2,11200,-1.0
luminal_ar,KLK8,11202,-1.0
luminal_ar,AKAP2,11217,-1.0
luminal_ar,SLC6A14,11254,-1.0
luminal_ar,DUSP12,11266,-1.0
luminal_ar,USP18,11274,-1.0
luminal_ar,ADCY7,113,-1.0
luminal_ar,CHRM3,1131,-1.0
luminal_ar,AHNAK2,113146,-1.0
luminal_ar,STK38,11329,-1.0
luminal_ar,ACOT7,11332,-1.0
luminal_ar,SCRG1,11341,-1.0
luminal_ar,OSBPL1A,114876,-1.0
luminal_ar,TMEM123,114908,-1.0
luminal_ar,MARCH3,115123,-1.0
luminal_ar,FBXO17,115290,-1.0
luminal_ar,TBCB,1155,-1.0
luminal_ar,CKS1B,1163,-1.0
luminal_ar,CKS2,1164,-1.0
luminal_ar,RPL39L,116832,-1.0
luminal_ar,SSX2IP,117178,-1.0
luminal_ar,CLCN4,1183,-1.0
luminal_ar,ADD2,119,-1.0
luminal_ar,SERPINA3,12,-1.0
luminal_ar,CLNS1A,1207,-1.0
luminal_ar,ADFP,123,-1.0
luminal_ar,COL2A1,1280,-1.0
luminal_ar,COL4A2,1284,-1.0
luminal_ar,COL9A2,1298,-1.0
luminal_ar,COL9A3,1299,-1.0
luminal_ar,CP,1356,-1.0
luminal_ar,ADORA2B,136,-1.0
luminal_ar,CPM,1368,-1.0
luminal_ar,CRABP1,1381,-1.0
luminal_ar,CRABP2,1382,-1.0
luminal_ar,MYL6B,140465,-1.0
luminal_ar,CHODL,140578,-1.0
luminal_ar,TCEAL2,140597,-1.0
luminal_ar,SIRPA,140885,-1.0
luminal_ar,CRYAB,1410,-1.0
luminal_ar,CSN3,1448,-1.0
luminal_ar,CSPG4,1464,-1.0
luminal_ar,CSRP2,1466,-1.0
luminal_ar,KIF18B,146909,-1.0
luminal_ar,CTAG1B,1485,-1.0
luminal_ar,CTPS,1503,-1.0
luminal_ar,LOC151162,,-1.0
luminal_ar,KLHL23,151230,-1.0
luminal_ar,CTSL2,1515,-1.0
luminal_ar,CXADR,1525,-1.0
luminal_ar,CYBA,1535,-1.0
luminal_ar,CYP27A1,1593,-1.0
luminal_ar,DAPK1,1612,-1.0
luminal_ar,DBN1,1627,-1.0
luminal_ar,DCK,1633,-1.0
luminal_ar,DCX,1641,-1.0
luminal_ar,DDX11,1663,-1.0
luminal_ar,GPR125,166647,-1.0
luminal_ar,DEFB1,1672,-1.0
luminal_ar,DFFB,1677,-1.0
luminal_ar,COCH,1690,-1.0
luminal_ar,DKC1,1736,-1.0
luminal_ar,DLX5,1749,-1.0
luminal_ar,DMD,1756,-1.0
luminal_ar,DYNC1I1,1780,-1.0
luminal_ar,DNMT1,1786,-1.0
luminal_ar,TRDMT1,1787,-1.0
luminal_ar,DPYSL2,1808,-1.0
luminal_ar,DSC2,1824,-1.0
luminal_ar,DSC3,1825,-1.0
luminal_ar,RCAN1,1827,-1.0
luminal_ar,DSG1,1828,-1.0
luminal_ar,DSG2,1829,-1.0
luminal_ar,AGT,183,-1.0
luminal_ar,DSG3,1830,-1.0
luminal_ar,DSP,1832,-1.0
luminal_ar,SLC26A2,1836,-1.0
luminal_ar,E2F3,1871,-1.0
luminal_ar,E2F5,1875,-1.0
luminal_ar,ECT2,1894,-1.0
luminal_ar,EDN1,1906,-1.0
luminal_ar,EFNA5,1946,-1.0
luminal_ar,CELSR2,1952,-1.0
luminal_ar,AHR,196,-1.0
luminal_ar,A2M,2,-1.0
luminal_ar,ELF5,2001,-1.0
luminal_ar,APOBEC3A,200315,-1.0
luminal_ar,EN1,2019,-1.0
luminal_ar,ENO2,2026,-1.0
luminal_ar,SLC29A1,2030,-1.0
luminal_ar,EPB41L2,2037,-1.0
luminal_ar,AK2,204,-1.0
luminal_ar,EPHB3,2049,-1.0
luminal_ar,FBL,2091,-1.0
luminal_ar,ETV5,2119,-1.0
luminal_ar,ETV6,2120,-1.0
luminal_ar,EXT1,2131,-1.0
luminal_ar,EYA2,2139,-1.0
luminal_ar,EZH2,2146,-1.0
luminal_ar,FABP5,2171,-1.0
luminal_ar,FANCA,2175,-1.0
luminal_ar,FANCE,2178,-1.0
luminal_ar,FANCG,2189,-1.0
luminal_ar,ALDH1B1,219,-1.0
luminal_ar,FAT1,2195,-1.0
luminal_ar,FAT2,2196,-1.0
luminal_ar,FAM171A1,221061,-1.0
luminal_ar,FEN1,2237,-1.0
luminal_ar,FGD1,2245,-1.0
luminal_ar,FGF9,2254,-1.0
luminal_ar,FGFR3,2261,-1.0
luminal_ar,FGFR2,2263,-1.0
luminal_ar,MRAS,22808,-1.0
luminal_ar,PHLDA1,22822,-1.0
luminal_ar,HSPA4L,22824,-1.0
luminal_ar,PUF60,22827,-1.0
luminal_ar,DZIP1,22873,-1.0
luminal_ar,ENPP4,22875,-1.0
luminal_ar,KIAA0907,22889,-1.0
luminal_ar,BTBD3,22903,-1.0
luminal_ar,SEPHS1,22929,-1.0
luminal_ar,DKK1,22943,-1.0
luminal_ar,FOXC1,2296,-1.0
luminal_ar,FOXD1,2297,-1.0
luminal_ar,TPX2,22974,-1.0
luminal_ar,RP4-691N24.1,,-1.0
luminal_ar,PDZRN3,23024,-1.0
luminal_ar,RBM34,23029,-1.0
luminal_ar,ZNF292,23036,-1.0
luminal_ar,FOXM1,2305,-1.0
luminal_ar,CAND2,23066,-1.0
luminal_ar,RRP1B,23076,-1.0
luminal_ar,PEG10,23089,-1.0
luminal_ar,CDC2L6,23097,-1.0
luminal_ar,SPG20,23111,-1.0
luminal_ar,NFASC,23114,-1.0
luminal_ar,FLNA,2316,-1.0
luminal_ar,NUP205,23165,-1.0
luminal_ar,KANK1,23189,-1.0
luminal_ar,MDN1,23195,-1.0
luminal_ar,ARHGEF9,23229,-1.0
luminal_ar,KIAA0746,,-1.0
luminal_ar,PHLPP,23239,-1.0
luminal_ar,BOP1,23246,-1.0
luminal_ar,RP1-21O18.1,,-1.0
luminal_ar,LPHN2,23266,-1.0
luminal_ar,FMO2,2327,-1.0
luminal_ar,CAMSAP1L1,23271,-1.0
luminal_ar,NUP160,23279,-1.0
luminal_ar,AGTPBP1,23287,-1.0
luminal_ar,EHBP1,23301,-1.0
luminal_ar,ZCCHC11,23318,-1.0
luminal_ar,TRIM2,23321,-1.0
luminal_ar,SYNM,23336,-1.0
luminal_ar,SMCHD1,23347,-1.0
luminal_ar,USP24,23358,-1.0
luminal_ar,SMG5,23381,-1.0
luminal_ar,GPR161,23432,-1.0
luminal_ar,SF3B3,23450,-1.0
luminal_ar,FOLR1,2348,-1.0
luminal_ar,HEY2,23493,-1.0
luminal_ar,MACF1,23499,-1.0
luminal_ar,SUZ12,23512,-1.0
luminal_ar,SCRIB,23513,-1.0
luminal_ar,SLC39A14,23516,-1.0
luminal_ar,NNT,23530,-1.0
luminal_ar,PRAME,23532,-1.0
luminal_ar,TSPAN12,23554,-1.0
luminal_ar,GTPBP4,23560,-1.0
luminal_ar,CHST5,23563,-1.0
luminal_ar,DDX58,23586,-1.0
luminal_ar,PDSS1,23590,-1.0
luminal_ar,ORC6L,23594,-1.0
luminal_ar,ORC3L,23595,-1.0
luminal_ar,CLEC5A,23601,-1.0
luminal_ar,NUP62,23636,-1.0
luminal_ar,LDOC1,23641,-1.0
luminal_ar,TRIM29,23650,-1.0
luminal_ar,SLC7A11,23657,-1.0
luminal_ar,RAB38,23682,-1.0
luminal_ar,PRKD3,23683,-1.0
luminal_ar,CADM1,23705,-1.0
luminal_ar,GSPT2,23708,-1.0
luminal_ar,KIF4A,24137,-1.0
luminal_ar,IFIT5,24138,-1.0
luminal_ar,FJX1,24147,-1.0
luminal_ar,ANXA8L2,728113,-1.0
luminal_ar,FYN,2534,-1.0
luminal_ar,IFI6,2537,-1.0
luminal_ar,EHBP1L1,254102,-1.0
luminal_ar,GABRP,2568,-1.0
luminal_ar,DSTYK,25778,-1.0
luminal_ar,RAD54B,25788,-1.0
luminal_ar,QPCT,25797,-1.0
luminal_ar,KLK5,25818,-1.0
luminal_ar,ASF1A,25842,-1.0
luminal_ar,GALNT2,2590,-1.0
luminal_ar,TMEM158,25907,-1.0
luminal_ar,AHCTF1,25909,-1.0
luminal_ar,GALT,2592,-1.0
luminal_ar,ASPM,259266,-1.0
luminal_ar,SOSTDC1,25928,-1.0
luminal_ar,WWTR1,25937,-1.0
luminal_ar,C18orf10,25941,-1.0
luminal_ar,SFRS18,25957,-1.0
luminal_ar,EGFL6,25975,-1.0
luminal_ar,KRT23,25984,-1.0
luminal_ar,NELF,26012,-1.0
luminal_ar,UPF2,26019,-1.0
luminal_ar,UBXN7,26043,-1.0
luminal_ar,RAI14,26064,-1.0
luminal_ar,LSM14A,26065,-1.0
luminal_ar,PTPN20B,26095,-1.0
luminal_ar,C1orf77,26097,-1.0
luminal_ar,SERBP1,26135,-1.0
luminal_ar,TIPRL,261726,-1.0
luminal_ar,GART,2618,-1.0
luminal_ar,AMD1,262,-1.0
luminal_ar,PHGDH,26227,-1.0
luminal_ar,FBXO2,26232,-1.0
luminal_ar,FBXL4,26235,-1.0
luminal_ar,FBXO5,26271,-1.0
luminal_ar,SACS,26278,-1.0
luminal_ar,GBP1,2633,-1.0
luminal_ar,GCNT1,2650,-1.0
luminal_ar,CHIC2,26511,-1.0
luminal_ar,PCOLCE2,26577,-1.0
luminal_ar,RANBP6,26953,-1.0
luminal_ar,CHORDC1,26973,-1.0
luminal_ar,CYFIP2,26999,-1.0
luminal_ar,C1orf107,27042,-1.0
luminal_ar,LAMP3,27074,-1.0
luminal_ar,AMPD2,271,-1.0
luminal_ar,EIF2C2,27161,-1.0
luminal_ar,TNFRSF21,27242,-1.0
luminal_ar,ADAMDEC1,27299,-1.0
luminal_ar,GCLM,2730,-1.0
luminal_ar,GLDC,2731,-1.0
luminal_ar,UBE2S,27338,-1.0
luminal_ar,PCSK1N,27344,-1.0
luminal_ar,TMEM97,27346,-1.0
luminal_ar,STK39,27347,-1.0
luminal_ar,GLS,2744,-1.0
luminal_ar,AMY1A,276,-1.0
luminal_ar,GNA15,2769,-1.0
luminal_ar,GNAZ,2781,-1.0
luminal_ar,SFN,2810,-1.0
luminal_ar,GPM6B,2824,-1.0
luminal_ar,ANGPT1,284,-1.0
luminal_ar,GPR18,2841,-1.0
luminal_ar,CDH19,28513,-1.0
luminal_ar,C3orf64,285203,-1.0
luminal_ar,GPR37,2861,-1.0
luminal_ar,TMSB15B,286527,-1.0
luminal_ar,GPX7,2882,-1.0
luminal_ar,GRB14,2888,-1.0
luminal_ar,DCPS,28960,-1.0
luminal_ar,SLC27A6,28965,-1.0
luminal_ar,TMEM14A,28978,-1.0
luminal_ar,MACROD1,28992,-1.0
luminal_ar,ANPEP,290,-1.0
luminal_ar,SLC43A3,29015,-1.0
luminal_ar,C6orf66,29078,-1.0
luminal_ar,RANGRF,29098,-1.0
luminal_ar,C16orf80,29105,-1.0
luminal_ar,PYCARD,29108,-1.0
luminal_ar,RACGAP1,29127,-1.0
luminal_ar,CXCL1,2919,-1.0
luminal_ar,CXCL2,2920,-1.0
luminal_ar,GSTA2,2939,-1.0
luminal_ar,GSTP1,2950,-1.0
luminal_ar,GTF2E2,2961,-1.0
luminal_ar,GTF2H4,2968,-1.0
luminal_ar,PARVB,29780,-1.0
luminal_ar,TFCP2L1,29842,-1.0
luminal_ar,GNL2,29889,-1.0
luminal_ar,GPSM2,29899,-1.0
luminal_ar,SAC3D1,29901,-1.0
luminal_ar,C12orf24,29902,-1.0
luminal_ar,NENF,29937,-1.0
luminal_ar,LRP12,29967,-1.0
luminal_ar,SCHIP1,29970,-1.0
luminal_ar,UBQLN2,29978,-1.0
luminal_ar,OBP2B,29989,-1.0
luminal_ar,GZMB,3002,-1.0
luminal_ar,ANXA1,301,-1.0
luminal_ar,HCK,3055,-1.0
luminal_ar,HDAC1,3065,-1.0
luminal_ar,HDAC2,3066,-1.0
luminal_ar,HDGF,3068,-1.0
luminal_ar,HELLS,3070,-1.0
luminal_ar,STOML2,30968,-1.0
luminal_ar,HLA-A,3105,-1.0
luminal_ar,HLA-B,3106,-1.0
luminal_ar,HLA-C,3107,-1.0
luminal_ar,HLA-DOB,3112,-1.0
luminal_ar,HLA-DRB4,3126,-1.0
luminal_ar,HLA-F,3134,-1.0
luminal_ar,HLA-G,3135,-1.0
luminal_ar,HMGB2,3148,-1.0
luminal_ar,HMGA1,3159,-1.0
luminal_ar,HNRNPH3,3189,-1.0
luminal_ar,HPRT1,3251,-1.0
luminal_ar,HSF1,3297,-1.0
luminal_ar,HSF2,3298,-1.0
luminal_ar,BIRC3,330,-1.0
luminal_ar,DNAJA1,3301,-1.0
luminal_ar,HSPA6,3310,-1.0
luminal_ar,BIRC5,332,-1.0
luminal_ar,ICAM1,3383,-1.0
luminal_ar,ICAM2,3384,-1.0
luminal_ar,ID4,3400,-1.0
luminal_ar,IFI16,3428,-1.0
luminal_ar,IFI27,3429,-1.0
luminal_ar,IFIT2,3433,-1.0
luminal_ar,IFIT1,3434,-1.0
luminal_ar,IFIT3,3437,-1.0
luminal_ar,IFRD1,3475,-1.0
luminal_ar,TUBB2B,347733,-1.0
luminal_ar,IGFBP2,3485,-1.0
luminal_ar,APP,351,-1.0
luminal_ar,IL7R,3575,-1.0
luminal_ar,IL12RB2,3595,-1.0
luminal_ar,ILF2,3608,-1.0
luminal_ar,ILF3,3609,-1.0
luminal_ar,IMPA2,3613,-1.0
luminal_ar,IDO1,3620,-1.0
luminal_ar,INHBC,3626,-1.0
luminal_ar,CXCL10,3627,-1.0
luminal_ar,EIF3E,3646,-1.0
luminal_ar,IRAK1,3654,-1.0
luminal_ar,IRF1,3659,-1.0
luminal_ar,ITGB4,3691,-1.0
luminal_ar,ITGB8,3696,-1.0
luminal_ar,ITPKB,3707,-1.0
luminal_ar,ITPR2,3709,-1.0
luminal_ar,JAG2,3714,-1.0
luminal_ar,FLJ40113,,-1.0
luminal_ar,SFT2D2,375035,-1.0
luminal_ar,ANKRD36,375248,-1.0
luminal_ar,KCNN4,3783,-1.0
luminal_ar,KIF3C,3797,-1.0
luminal_ar,KIT,3815,-1.0
luminal_ar,KIF11,3832,-1.0
luminal_ar,KIFC1,3833,-1.0
luminal_ar,KPNB1,3837,-1.0
luminal_ar,ARG2,384,-1.0
luminal_ar,IPO5,3843,-1.0
luminal_ar,KRT5,3852,-1.0
luminal_ar,KRT6A,3853,-1.0
luminal_ar,KRT6B,3854,-1.0
luminal_ar,KRT14,3861,-1.0
luminal_ar,KRT15,3866,-1.0
luminal_ar,SLC6A10P,386757,-1.0
luminal_ar,KRT16,3868,-1.0
luminal_ar,KRT17,3872,-1.0
luminal_ar,KRT81,3887,-1.0
luminal_ar,KRT86,3892,-1.0
luminal_ar,L1CAM,3897,-1.0
luminal_ar,ACAT2,39,-1.0
luminal_ar,LAMB3,3914,-1.0
luminal_ar,LAMC2,3918,-1.0
luminal_ar,STMN1,3925,-1.0
luminal_ar,LBR,3930,-1.0
luminal_ar,LCN2,3934,-1.0
luminal_ar,LDHB,3945,-1.0
luminal_ar,LGALS1,3956,-1.0
luminal_ar,LGALS3BP,3959,-1.0
luminal_ar,LGALS7,3963,-1.0
luminal_ar,FADS1,3992,-1.0
luminal_ar,LPL,4023,-1.0
luminal_ar,LRP2,4036,-1.0
luminal_ar,LRP6,4040,-1.0
luminal_ar,LRP5,4041,-1.0
luminal_ar,LTB,4050,-1.0
luminal_ar,LY6E,4061,-1.0
luminal_ar,LY75,4065,-1.0
luminal_ar,LYN,4067,-1.0
luminal_ar,TM4SF1,4071,-1.0
luminal_ar,MAD2L1,4085,-1.0
luminal_ar,SMAD4,4089,-1.0
luminal_ar,SMAD7,4092,-1.0
luminal_ar,MAGEA3,4102,-1.0
luminal_ar,MAGEA6,4105,-1.0
luminal_ar,MAGOH,4116,-1.0
luminal_ar,MAOB,4129,-1.0
luminal_ar,MAP2,4133,-1.0
luminal_ar,MATN2,4147,-1.0
luminal_ar,MBP,4155,-1.0
luminal_ar,MCAM,4162,-1.0
luminal_ar,CHST6,4166,-1.0
luminal_ar,MCM2,4171,-1.0
luminal_ar,MCM3,4172,-1.0
luminal_ar,MCM4,4173,-1.0
luminal_ar,MCM5,4174,-1.0
luminal_ar,MCM6,4175,-1.0
luminal_ar,MCM7,4176,-1.0
luminal_ar,ART3,419,-1.0
luminal_ar,MDK,4192,-1.0
luminal_ar,ME2,4200,-1.0
luminal_ar,MEF2A,4205,-1.0
luminal_ar,MFAP2,4237,-1.0
luminal_ar,MFGE8,4240,-1.0
luminal_ar,SCGB2A1,4246,-1.0
luminal_ar,MGST3,4259,-1.0
luminal_ar,MICB,4277,-1.0
luminal_ar,MID1,4281,-1.0
luminal_ar,CXCL9,4283,-1.0
luminal_ar,MKI67,4288,-1.0
luminal_ar,MLF1,4291,-1.0
luminal_ar,MMP7,4316,-1.0
luminal_ar,MMP9,4318,-1.0
luminal_ar,MMP12,4321,-1.0
luminal_ar,MXRA7,439921,-1.0
luminal_ar,ASNS,440,-1.0
luminal_ar,DDX12,440081,-1.0
luminal_ar,SUZ12P,440423,-1.0
luminal_ar,MSH2,4436,-1.0
luminal_ar,PALM2-AKAP2,445815,-1.0
luminal_ar,MSN,4478,-1.0
luminal_ar,MT1M,4499,-1.0
luminal_ar,MX1,4599,-1.0
luminal_ar,MX2,4600,-1.0
luminal_ar,MXI1,4601,-1.0
luminal_ar,MYBL1,4603,-1.0
luminal_ar,MYC,4609,-1.0
luminal_ar,MYCL1,4610,-1.0
luminal_ar,MYH10,4628,-1.0
luminal_ar,NAB1,4664,-1.0
luminal_ar,NASP,4678,-1.0
luminal_ar,NCK1,4690,-1.0
luminal_ar,NEFH,4744,-1.0
luminal_ar,NEK2,4751,-1.0
luminal_ar,NELL2,4753,-1.0
luminal_ar,NFATC1,4772,-1.0
luminal_ar,NFIB,4781,-1.0
luminal_ar,NFIL3,4783,-1.0
luminal_ar,NFIX,4784,-1.0
luminal_ar,NFKBIE,4794,-1.0
luminal_ar,NMB,4828,-1.0
luminal_ar,NOTCH1,4851,-1.0
luminal_ar,NPR3,4883,-1.0
luminal_ar,NPY1R,4886,-1.0
luminal_ar,NRAS,4893,-1.0
luminal_ar,NRTN,4902,-1.0
luminal_ar,YBX1,4904,-1.0
luminal_ar,NTRK2,4915,-1.0
luminal_ar,ROR1,4919,-1.0
luminal_ar,ATP2B4,493,-1.0
luminal_ar,OAS2,4939,-1.0
luminal_ar,ODC1,4953,-1.0
luminal_ar,TNFRSF11B,4982,-1.0
luminal_ar,PCSK6,5046,-1.0
luminal_ar,G0S2,50486,-1.0
luminal_ar,SERPINB2,5055,-1.0
luminal_ar,PAK2,5062,-1.0
luminal_ar,GEMIN4,50628,-1.0
luminal_ar,ARHGEF4,50649,-1.0
luminal_ar,PAM,5066,-1.0
luminal_ar,ASAP1,50807,-1.0
luminal_ar,HDGFRP3,50810,-1.0
luminal_ar,PCDH8,5100,-1.0
luminal_ar,MTERFD1,51001,-1.0
luminal_ar,RRP15,51018,-1.0
luminal_ar,FAM18B,51030,-1.0
luminal_ar,GMNN,51053,-1.0
luminal_ar,LAP3,51056,-1.0
luminal_ar,GAL,51083,-1.0
luminal_ar,SCCPDH,51097,-1.0
luminal_ar,PLEKHO1,51177,-1.0
luminal_ar,HSPA14,51182,-1.0
luminal_ar,HERC5,51191,-1.0
luminal_ar,PLCE1,51196,-1.0
luminal_ar,DDX47,51202,-1.0
luminal_ar,PCP4,5121,-1.0
luminal_ar,GOLM1,51280,-1.0
luminal_ar,PCTK3,5129,-1.0
luminal_ar,CD320,51293,-1.0
luminal_ar,CYP39A1,51302,-1.0
luminal_ar,ARMCX1,51309,-1.0
luminal_ar,SLC25A37,51312,-1.0
luminal_ar,PLAC8,51316,-1.0
luminal_ar,MEX3C,51320,-1.0
luminal_ar,CRLF3,51379,-1.0
luminal_ar,PDE4B,5142,-1.0
luminal_ar,VGLL1,51442,-1.0
luminal_ar,RNF138,51444,-1.0
luminal_ar,ISYNA1,51477,-1.0
luminal_ar,GTSE1,51512,-1.0
luminal_ar,DTL,51514,-1.0
luminal_ar,PDE9A,5152,-1.0
luminal_ar,PDK3,5165,-1.0
luminal_ar,CYB5R2,51700,-1.0
luminal_ar,RP6-213H19.1,,-1.0
luminal_ar,PEG3,5178,-1.0
luminal_ar,PFDN2,5202,-1.0
luminal_ar,PFDN4,5203,-1.0
luminal_ar,PFKFB3,5209,-1.0
luminal_ar,PFKM,5213,-1.0
luminal_ar,PFKP,5214,-1.0
luminal_ar,PFN2,5217,-1.0
luminal_ar,PI3,5266,-1.0
luminal_ar,SERPINB5,5268,-1.0
luminal_ar,SERPINE2,5270,-1.0
luminal_ar,PIK3CA,5290,-1.0
luminal_ar,PIM1,5292,-1.0
luminal_ar,PIK3CD,5293,-1.0
luminal_ar,PITX1,5307,-1.0
luminal_ar,PKP1,5317,-1.0
luminal_ar,PLA2G4A,5321,-1.0
luminal_ar,PLAGL1,5325,-1.0
luminal_ar,BCL11A,53335,-1.0
luminal_ar,PLCG2,5336,-1.0
luminal_ar,PLK1,5347,-1.0
luminal_ar,PLOD2,5352,-1.0
luminal_ar,PLS3,5358,-1.0
luminal_ar,PLSCR1,5359,-1.0
luminal_ar,PLTP,5360,-1.0
luminal_ar,PLXNA1,5361,-1.0
luminal_ar,PMAIP1,5366,-1.0
luminal_ar,FXYD6,53826,-1.0
luminal_ar,C21orf91,54149,-1.0
luminal_ar,PODXL,5420,-1.0
luminal_ar,POLR2F,5435,-1.0
luminal_ar,GFOD1,54438,-1.0
luminal_ar,FAM64A,54478,-1.0
luminal_ar,ZDHHC13,54503,-1.0
luminal_ar,PUS7,54517,-1.0
luminal_ar,CCNJ,54619,-1.0
luminal_ar,MED1,5469,-1.0
luminal_ar,PPAT,5471,-1.0
luminal_ar,XAF1,54739,-1.0
luminal_ar,ROPN1,54763,-1.0
luminal_ar,KCTD9,54793,-1.0
luminal_ar,KLHL24,54800,-1.0
luminal_ar,TRIT1,54802,-1.0
luminal_ar,TEX10,54881,-1.0
luminal_ar,NCAPG2,54892,-1.0
luminal_ar,CDKAL1,54901,-1.0
luminal_ar,C10orf18,54906,-1.0
luminal_ar,SEMA4C,54910,-1.0
luminal_ar,RHBDL2,54933,-1.0
luminal_ar,SLC41A3,54946,-1.0
luminal_ar,ODAM,54959,-1.0
luminal_ar,TIPIN,54962,-1.0
luminal_ar,HERC6,55008,-1.0
luminal_ar,PHIP,55023,-1.0
luminal_ar,MOCOS,55034,-1.0
luminal_ar,CDCA4,55038,-1.0
luminal_ar,SUSD4,55061,-1.0
luminal_ar,OXR1,55074,-1.0
luminal_ar,SOBP,55084,-1.0
luminal_ar,WDYHV1,55093,-1.0
luminal_ar,GPATCH1,55094,-1.0
luminal_ar,SLC6A15,55117,-1.0
luminal_ar,FANCL,55120,-1.0
luminal_ar,HEATR1,55127,-1.0
luminal_ar,RBM28,55131,-1.0
luminal_ar,CDCA8,55143,-1.0
luminal_ar,LRRC8D,55144,-1.0
luminal_ar,ZDHHC4,55146,-1.0
luminal_ar,MTPAP,55149,-1.0
luminal_ar,TMEM38B,55151,-1.0
luminal_ar,ARHGEF10L,55160,-1.0
luminal_ar,CEP55,55165,-1.0
luminal_ar,RNF220,55182,-1.0
luminal_ar,NUDT11,55190,-1.0
luminal_ar,C12orf35,55196,-1.0
luminal_ar,RPRD1A,55197,-1.0
luminal_ar,ZNF532,55205,-1.0
luminal_ar,LEPREL1,55214,-1.0
luminal_ar,FANCI,55215,-1.0
luminal_ar,PNMAL1,55228,-1.0
luminal_ar,YY1AP1,55249,-1.0
luminal_ar,PPP3CA,5530,-1.0
luminal_ar,LARP6,55323,-1.0
luminal_ar,AGPAT5,55326,-1.0
luminal_ar,LAPTM4B,55353,-1.0
luminal_ar,HJURP,55355,-1.0
luminal_ar,LGR4,55366,-1.0
luminal_ar,MCM10,55388,-1.0
luminal_ar,PRCC,5546,-1.0
luminal_ar,PREP,5550,-1.0
luminal_ar,PRF1,5551,-1.0
luminal_ar,IL17RB,55540,-1.0
luminal_ar,RBM38,55544,-1.0
luminal_ar,DDX60,55601,-1.0
luminal_ar,PPP1R9A,55607,-1.0
luminal_ar,FERMT1,55612,-1.0
luminal_ar,ZNF673,55634,-1.0
