sampleId,patientId,gene,entrezGeneId,expressionRsemBatchNormalized
TCGA-C8-A12Z-01,TCGA-C8-A12Z,CD274,29126,6.3921
TCGA-C8-A12Z-01,TCGA-C8-A12Z,CXCL9,4283,408.605
TCGA-C8-A12Z-01,TCGA-C8-A12Z,EGFR,1956,465.637
TCGA-C8-A12Z-01,TCGA-C8-A12Z,EPCAM,4072,5806.02
TCGA-C8-A12Z-01,TCGA-C8-A12Z,ERBB2,2064,337915
TCGA-C8-A12Z-01,TCGA-C8-A12Z,ESR1,2099,39.3362
TCGA-C8-A130-01,TCGA-C8-A130,FOXA1,3169,5894.5
TCGA-C8-A130-01,TCGA-C8-A130,FOXC1,2296,109.677
TCGA-C8-A130-01,TCGA-C8-A130,GATA3,2625,5602.66
TCGA-C8-A130-01,TCGA-C8-A130,IFNG,3458,3.4156
TCGA-C8-A130-01,TCGA-C8-A130,KRT5,3852,444.402
TCGA-C8-A130-01,TCGA-C8-A130,KRT14,3861,355.598
TCGA-C8-A130-01,TCGA-C8-A130,KRT17,3872,470.968
TCGA-C8-A130-01,TCGA-C8-A130,AR,367,406.072
TCGA-C8-A130-01,TCGA-C8-A130,MKI67,4288,4439.09
TCGA-C8-A130-01,TCGA-C8-A130,MUC1,4582,1299.05
TCGA-C8-A130-01,TCGA-C8-A130,PGR,5241,954.926
TCGA-C8-A130-01,TCGA-C8-A130,VIM,7431,18299.1
TCGA-C8-A130-01,TCGA-C8-A130,CD8A,925,323.719
TCGA-C8-A130-01,TCGA-C8-A130,CD274,29126,4.9336
TCGA-C8-A130-01,TCGA-C8-A130,CXCL9,4283,948.767
TCGA-C8-A130-01,TCGA-C8-A130,EGFR,1956,110.816
TCGA-C8-A130-01,TCGA-C8-A130,EPCAM,4072,8704.74
TCGA-C8-A130-01,TCGA-C8-A130,ERBB2,2064,8633.4
TCGA-C8-A130-01,TCGA-C8-A130,ESR1,2099,6080.08
TCGA-C8-A131-01,TCGA-C8-A131,FOXA1,3169,3680.94
TCGA-C8-A131-01,TCGA-C8-A131,FOXC1,2296,297.883
TCGA-C8-A131-01,TCGA-C8-A131,GATA3,2625,1305.1
TCGA-C8-A131-01,TCGA-C8-A131,IFNG,3458,3.3686
TCGA-C8-A131-01,TCGA-C8-A131,KRT5,3852,3475.94
TCGA-C8-A131-01,TCGA-C8-A131,KRT14,3861,46.1983
TCGA-C8-A131-01,TCGA-C8-A131,KRT17,3872,4192.97
TCGA-C8-A131-01,TCGA-C8-A131,AR,367,104.427
TCGA-C8-A131-01,TCGA-C8-A131,MKI67,4288,2402.79
TCGA-C8-A131-01,TCGA-C8-A131,MUC1,4582,13097.7
TCGA-C8-A131-01,TCGA-C8-A131,PGR,5241,34.1675
TCGA-C8-A131-01,TCGA-C8-A131,VIM,7431,23982.5
TCGA-C8-A131-01,TCGA-C8-A131,CD8A,925,132.82
TCGA-C8-A131-01,TCGA-C8-A131,CD274,29126,11.5496
TCGA-C8-A131-01,TCGA-C8-A131,CXCL9,4283,613.571
TCGA-C8-A131-01,TCGA-C8-A131,EGFR,1956,599.61
TCGA-C8-A131-01,TCGA-C8-A131,EPCAM,4072,11079.9
TCGA-C8-A131-01,TCGA-C8-A131,ERBB2,2064,4156.88
TCGA-C8-A131-01,TCGA-C8-A131,ESR1,2099,62.5602
TCGA-C8-A132-01,TCGA-C8-A132,FOXA1,3169,8700
TCGA-C8-A132-01,TCGA-C8-A132,FOXC1,2296,352.896
TCGA-C8-A132-01,TCGA-C8-A132,GATA3,2625,8009.65
TCGA-C8-A132-01,TCGA-C8-A132,IFNG,3458,8.8803
TCGA-C8-A132-01,TCGA-C8-A132,KRT5,3852,5551.74
TCGA-C8-A132-01,TCGA-C8-A132,KRT14,3861,4444.02
TCGA-C8-A132-01,TCGA-C8-A132,KRT17,3872,7221.62
TCGA-C8-A132-01,TCGA-C8-A132,AR,367,506.178
TCGA-C8-A132-01,TCGA-C8-A132,MKI67,4288,1557.92
TCGA-C8-A132-01,TCGA-C8-A132,MUC1,4582,8954.44
TCGA-C8-A132-01,TCGA-C8-A132,PGR,5241,1039.03
TCGA-C8-A132-01,TCGA-C8-A132,VIM,7431,24903.7
TCGA-C8-A132-01,TCGA-C8-A132,CD8A,925,737.838
TCGA-C8-A132-01,TCGA-C8-A132,CD274,29126,58.3012
TCGA-C8-A132-01,TCGA-C8-A132,CXCL9,4283,5186.49
TCGA-C8-A132-01,TCGA-C8-A132,EGFR,1956,478.764
TCGA-C8-A132-01,TCGA-C8-A132,EPCAM,4072,5900.39
TCGA-C8-A132-01,TCGA-C8-A132,ERBB2,2064,147905
TCGA-C8-A132-01,TCGA-C8-A132,ESR1,2099,13054.1
TCGA-C8-A133-01,TCGA-C8-A133,FOXA1,3169,10564.2
TCGA-C8-A133-01,TCGA-C8-A133,FOXC1,2296,37.4758
TCGA-C8-A133-01,TCGA-C8-A133,GATA3,2625,26210.1
TCGA-C8-A133-01,TCGA-C8-A133,IFNG,3458,0
TCGA-C8-A133-01,TCGA-C8-A133,KRT5,3852,40.562
TCGA-C8-A133-01,TCGA-C8-A133,KRT14,3861,7.936
TCGA-C8-A133-01,TCGA-C8-A133,KRT17,3872,48.9389
TCGA-C8-A133-01,TCGA-C8-A133,AR,367,208.982
TCGA-C8-A133-01,TCGA-C8-A133,MKI67,4288,292.311
TCGA-C8-A133-01,TCGA-C8-A133,MUC1,4582,6223.62
TCGA-C8-A133-01,TCGA-C8-A133,PGR,5241,3802.26
TCGA-C8-A133-01,TCGA-C8-A133,VIM,7431,3345.48
TCGA-C8-A133-01,TCGA-C8-A133,CD8A,925,18.9583
TCGA-C8-A133-01,TCGA-C8-A133,CD274,29126,3.5271
TCGA-C8-A133-01,TCGA-C8-A133,CXCL9,4283,22.0446
TCGA-C8-A133-01,TCGA-C8-A133,EGFR,1956,2.6453
TCGA-C8-A133-01,TCGA-C8-A133,EPCAM,4072,7746.9
TCGA-C8-A133-01,TCGA-C8-A133,ERBB2,2064,5314.95
TCGA-C8-A133-01,TCGA-C8-A133,ESR1,2099,11343.7
TCGA-C8-A134-01,TCGA-C8-A134,FOXA1,3169,30.2838
TCGA-C8-A134-01,TCGA-C8-A134,FOXC1,2296,911.69
TCGA-C8-A134-01,TCGA-C8-A134,GATA3,2625,1199.49
TCGA-C8-A134-01,TCGA-C8-A134,IFNG,3458,18.6362
TCGA-C8-A134-01,TCGA-C8-A134,KRT5,3852,14135.3
TCGA-C8-A134-01,TCGA-C8-A134,KRT14,3861,800.297
TCGA-C8-A134-01,TCGA-C8-A134,KRT17,3872,11368.3
TCGA-C8-A134-01,TCGA-C8-A134,AR,367,5.9297
TCGA-C8-A134-01,TCGA-C8-A134,MKI67,4288,4706.9
TCGA-C8-A134-01,TCGA-C8-A134,MUC1,4582,811.097
TCGA-C8-A134-01,TCGA-C8-A134,PGR,5241,30.2838
TCGA-C8-A134-01,TCGA-C8-A134,VIM,7431,13157.7
TCGA-C8-A134-01,TCGA-C8-A134,CD8A,925,230.834
TCGA-C8-A134-01,TCGA-C8-A134,CD274,29126,41.7196
TCGA-C8-A134-01,TCGA-C8-A134,CXCL9,4283,5592.12
TCGA-C8-A134-01,TCGA-C8-A134,EGFR,1956,537.266
TCGA-C8-A134-01,TCGA-C8-A134,EPCAM,4072,11134.9
TCGA-C8-A134-01,TCGA-C8-A134,ERBB2,2064,2836.72
TCGA-C8-A134-01,TCGA-C8-A134,ESR1,2099,66.2855
TCGA-C8-A135-01,TCGA-C8-A135,FOXA1,3169,7476.96
TCGA-C8-A135-01,TCGA-C8-A135,FOXC1,2296,168.664
TCGA-C8-A135-01,TCGA-C8-A135,GATA3,2625,2396.31
TCGA-C8-A135-01,TCGA-C8-A135,IFNG,3458,1.8433
TCGA-C8-A135-01,TCGA-C8-A135,KRT5,3852,1008.76
TCGA-C8-A135-01,TCGA-C8-A135,KRT14,3861,1160.37
TCGA-C8-A135-01,TCGA-C8-A135,KRT17,3872,747.005
TCGA-C8-A135-01,TCGA-C8-A135,AR,367,4341.01
TCGA-C8-A135-01,TCGA-C8-A135,MKI67,4288,4209.22
TCGA-C8-A135-01,TCGA-C8-A135,MUC1,4582,9421.2
TCGA-C8-A135-01,TCGA-C8-A135,PGR,5241,59.447
TCGA-C8-A135-01,TCGA-C8-A135,VIM,7431,18614.9
TCGA-C8-A135-01,TCGA-C8-A135,CD8A,925,542.857
TCGA-C8-A135-01,TCGA-C8-A135,CD274,29126,14.7465
TCGA-C8-A135-01,TCGA-C8-A135,CXCL9,4283,829.954
TCGA-C8-A135-01,TCGA-C8-A135,EGFR,1956,218.894
TCGA-C8-A135-01,TCGA-C8-A135,EPCAM,4072,7741.01
TCGA-C8-A135-01,TCGA-C8-A135,ERBB2,2064,96356.2
TCGA-C8-A135-01,TCGA-C8-A135,ESR1,2099,72.8111
TCGA-C8-A137-01,TCGA-C8-A137,FOXA1,3169,5586.83
TCGA-C8-A137-01,TCGA-C8-A137,FOXC1,2296,73.2873
TCGA-C8-A137-01,TCGA-C8-A137,GATA3,2625,6300.58
TCGA-C8-A137-01,TCGA-C8-A137,IFNG,3458,0
TCGA-C8-A137-01,TCGA-C8-A137,KRT5,3852,246.415
TCGA-C8-A137-01,TCGA-C8-A137,KRT14,3861,280.935
TCGA-C8-A137-01,TCGA-C8-A137,KRT17,3872,177.376
TCGA-C8-A137-01,TCGA-C8-A137,AR,367,616.569
TCGA-C8-A137-01,TCGA-C8-A137,MKI67,4288,3958.58
TCGA-C8-A137-01,TCGA-C8-A137,MUC1,4582,996.283
TCGA-C8-A137-01,TCGA-C8-A137,PGR,5241,29.7398
TCGA-C8-A137-01,TCGA-C8-A137,VIM,7431,11271.2
TCGA-C8-A137-01,TCGA-C8-A137,CD8A,925,18.5874
TCGA-C8-A137-01,TCGA-C8-A137,CD274,29126,1.5932
TCGA-C8-A137-01,TCGA-C8-A137,CXCL9,4283,489.644
TCGA-C8-A137-01,TCGA-C8-A137,EGFR,1956,112.055
TCGA-C8-A137-01,TCGA-C8-A137,EPCAM,4072,6656.93
TCGA-C8-A137-01,TCGA-C8-A137,ERBB2,2064,126340
TCGA-C8-A137-01,TCGA-C8-A137,ESR1,2099,338.821
TCGA-C8-A138-01,TCGA-C8-A138,FOXA1,3169,7587
TCGA-C8-A138-01,TCGA-C8-A138,FOXC1,2296,165.918
TCGA-C8-A138-01,TCGA-C8-A138,GATA3,2625,10321.8
TCGA-C8-A138-01,TCGA-C8-A138,IFNG,3458,27.2249
TCGA-C8-A138-01,TCGA-C8-A138,KRT5,3852,3259.79
TCGA-C8-A138-01,TCGA-C8-A138,KRT14,3861,3849.49
TCGA-C8-A138-01,TCGA-C8-A138,KRT17,3872,6319.76
TCGA-C8-A138-01,TCGA-C8-A138,AR,367,65.7506
TCGA-C8-A138-01,TCGA-C8-A138,MKI67,4288,1117.76
TCGA-C8-A138-01,TCGA-C8-A138,MUC1,4582,31291.6
TCGA-C8-A138-01,TCGA-C8-A138,PGR,5241,46.2309
TCGA-C8-A138-01,TCGA-C8-A138,VIM,7431,31933.2
TCGA-C8-A138-01,TCGA-C8-A138,CD8A,925,1406.96
TCGA-C8-A138-01,TCGA-C8-A138,CD274,29126,32.3616
TCGA-C8-A138-01,TCGA-C8-A138,CXCL9,4283,10918.2
TCGA-C8-A138-01,TCGA-C8-A138,EGFR,1956,65.2369
TCGA-C8-A138-01,TCGA-C8-A138,EPCAM,4072,7633.23
TCGA-C8-A138-01,TCGA-C8-A138,ERBB2,2064,13133.7
TCGA-C8-A138-01,TCGA-C8-A138,ESR1,2099,1152.69
TCGA-C8-A1HE-01,TCGA-C8-A1HE,FOXA1,3169,13440.7
TCGA-C8-A1HE-01,TCGA-C8-A1HE,FOXC1,2296,55.4625
TCGA-C8-A1HE-01,TCGA-C8-A1HE,GATA3,2625,27150.9
TCGA-C8-A1HE-01,TCGA-C8-A1HE,IFNG,3458,0.2679
TCGA-C8-A1HE-01,TCGA-C8-A1HE,KRT5,3852,530.779
TCGA-C8-A1HE-01,TCGA-C8-A1HE,KRT14,3861,419.586
TCGA-C8-A1HE-01,TCGA-C8-A1HE,KRT17,3872,593.476
TCGA-C8-A1HE-01,TCGA-C8-A1HE,AR,367,1306.18
TCGA-C8-A1HE-01,TCGA-C8-A1HE,MKI67,4288,1546.25
TCGA-C8-A1HE-01,TCGA-C8-A1HE,MUC1,4582,24258.8
TCGA-C8-A1HE-01,TCGA-C8-A1HE,PGR,5241,300.757
TCGA-C8-A1HE-01,TCGA-C8-A1HE,VIM,7431,8309.56
TCGA-C8-A1HE-01,TCGA-C8-A1HE,CD8A,925,80.9163
TCGA-C8-A1HE-01,TCGA-C8-A1HE,CD274,29126,11.7891
TCGA-C8-A1HE-01,TCGA-C8-A1HE,CXCL9,4283,250.519
TCGA-C8-A1HE-01,TCGA-C8-A1HE,EGFR,1956,107.174
TCGA-C8-A1HE-01,TCGA-C8-A1HE,EPCAM,4072,4446.65
TCGA-C8-A1HE-01,TCGA-C8-A1HE,ERBB2,2064,10855.9
TCGA-C8-A1HE-01,TCGA-C8-A1HE,ESR1,2099,66407.9
TCGA-C8-A1HF-01,TCGA-C8-A1HF,FOXA1,3169,6165.43
TCGA-C8-A1HF-01,TCGA-C8-A1HF,FOXC1,2296,70.0921
TCGA-C8-A1HF-01,TCGA-C8-A1HF,GATA3,2625,10259.6
TCGA-C8-A1HF-01,TCGA-C8-A1HF,IFNG,3458,55.8361
TCGA-C8-A1HF-01,TCGA-C8-A1HF,KRT5,3852,49.599
TCGA-C8-A1HF-01,TCGA-C8-A1HF,KRT14,3861,29.997
TCGA-C8-A1HF-01,TCGA-C8-A1HF,KRT17,3872,1525.99
TCGA-C8-A1HF-01,TCGA-C8-A1HF,AR,367,102.168
TCGA-C8-A1HF-01,TCGA-C8-A1HF,MKI67,4288,3637.96
TCGA-C8-A1HF-01,TCGA-C8-A1HF,MUC1,4582,131.274
TCGA-C8-A1HF-01,TCGA-C8-A1HF,PGR,5241,151.963
TCGA-C8-A1HF-01,TCGA-C8-A1HF,VIM,7431,23331.5
TCGA-C8-A1HF-01,TCGA-C8-A1HF,CD8A,925,767.746
TCGA-C8-A1HF-01,TCGA-C8-A1HF,CD274,29126,26.73
TCGA-C8-A1HF-01,TCGA-C8-A1HF,CXCL9,4283,5650.43
TCGA-C8-A1HF-01,TCGA-C8-A1HF,EGFR,1956,41.58
TCGA-C8-A1HF-01,TCGA-C8-A1HF,EPCAM,4072,4570.24
TCGA-C8-A1HF-01,TCGA-C8-A1HF,ERBB2,2064,173789
TCGA-C8-A1HF-01,TCGA-C8-A1HF,ESR1,2099,1142.26
TCGA-C8-A1HG-01,TCGA-C8-A1HG,FOXA1,3169,5104.11
TCGA-C8-A1HG-01,TCGA-C8-A1HG,FOXC1,2296,68.1818
TCGA-C8-A1HG-01,TCGA-C8-A1HG,GATA3,2625,8981.67
TCGA-C8-A1HG-01,TCGA-C8-A1HG,IFNG,3458,43.9883
TCGA-C8-A1HG-01,TCGA-C8-A1HG,KRT5,3852,493.402
TCGA-C8-A1HG-01,TCGA-C8-A1HG,KRT14,3861,417.155
TCGA-C8-A1HG-01,TCGA-C8-A1HG,KRT17,3872,553.519
TCGA-C8-A1HG-01,TCGA-C8-A1HG,AR,367,229.472
TCGA-C8-A1HG-01,TCGA-C8-A1HG,MKI67,4288,2299.12
TCGA-C8-A1HG-01,TCGA-C8-A1HG,MUC1,4582,271.261
TCGA-C8-A1HG-01,TCGA-C8-A1HG,PGR,5241,4663.03
TCGA-C8-A1HG-01,TCGA-C8-A1HG,VIM,7431,15781.5
TCGA-C8-A1HG-01,TCGA-C8-A1HG,CD8A,925,888.563
TCGA-C8-A1HG-01,TCGA-C8-A1HG,CD274,29126,14.6628
TCGA-C8-A1HG-01,TCGA-C8-A1HG,CXCL9,4283,6978.74
TCGA-C8-A1HG-01,TCGA-C8-A1HG,EGFR,1956,16.129
TCGA-C8-A1HG-01,TCGA-C8-A1HG,EPCAM,4072,6876.1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,ERBB2,2064,1606.31
TCGA-C8-A1HG-01,TCGA-C8-A1HG,ESR1,2099,10088.7
TCGA-C8-A1HI-01,TCGA-C8-A1HI,FOXA1,3169,11049.9
TCGA-C8-A1HI-01,TCGA-C8-A1HI,FOXC1,2296,222.826
TCGA-C8-A1HI-01,TCGA-C8-A1HI,GATA3,2625,15319.6
TCGA-C8-A1HI-01,TCGA-C8-A1HI,IFNG,3458,1.0352
TCGA-C8-A1HI-01,TCGA-C8-A1HI,KRT5,3852,4152.43
TCGA-C8-A1HI-01,TCGA-C8-A1HI,KRT14,3861,6204.45
TCGA-C8-A1HI-01,TCGA-C8-A1HI,KRT17,3872,5397.26
TCGA-C8-A1HI-01,TCGA-C8-A1HI,AR,367,76.3458
TCGA-C8-A1HI-01,TCGA-C8-A1HI,MKI67,4288,549.172
TCGA-C8-A1HI-01,TCGA-C8-A1HI,MUC1,4582,22795.3
TCGA-C8-A1HI-01,TCGA-C8-A1HI,PGR,5241,903.258
TCGA-C8-A1HI-01,TCGA-C8-A1HI,VIM,7431,19448.7
TCGA-C8-A1HI-01,TCGA-C8-A1HI,CD8A,925,100.673
TCGA-C8-A1HI-01,TCGA-C8-A1HI,CD274,29126,9.8344
TCGA-C8-A1HI-01,TCGA-C8-A1HI,CXCL9,4283,442.547
TCGA-C8-A1HI-01,TCGA-C8-A1HI,EGFR,1956,363.872
TCGA-C8-A1HI-01,TCGA-C8-A1HI,EPCAM,4072,6306.68
TCGA-C8-A1HI-01,TCGA-C8-A1HI,ERBB2,2064,11099.1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,ESR1,2099,7070.13
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,FOXA1,3169,54.2717
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,FOXC1,2296,3001.4
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,GATA3,2625,144.608
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,IFNG,3458,8.7535
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,KRT5,3852,1123.95
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,KRT14,3861,1323.53
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,KRT17,3872,4505.25
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,AR,367,5.2521
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,MKI67,4288,4306.37
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,MUC1,4582,259.454
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,PGR,5241,23.1092
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,VIM,7431,21126.7
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,CD8A,925,180.322
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,CD274,29126,16.8067
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,CXCL9,4283,4084.03
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,EGFR,1956,245.448
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,EPCAM,4072,13119
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,ERBB2,2064,518.557
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,ESR1,2099,44.4678
TCGA-C8-A1HK-01,TCGA-C8-A1HK,FOXA1,3169,13265.8
TCGA-C8-A1HK-01,TCGA-C8-A1HK,FOXC1,2296,69.0173
TCGA-C8-A1HK-01,TCGA-C8-A1HK,GATA3,2625,3061.27
TCGA-C8-A1HK-01,TCGA-C8-A1HK,IFNG,3458,3.0008
TCGA-C8-A1HK-01,TCGA-C8-A1HK,KRT5,3852,72.018
TCGA-C8-A1HK-01,TCGA-C8-A1HK,KRT14,3861,110.528
TCGA-C8-A1HK-01,TCGA-C8-A1HK,KRT17,3872,43.0108
TCGA-C8-A1HK-01,TCGA-C8-A1HK,AR,367,508.127
TCGA-C8-A1HK-01,TCGA-C8-A1HK,MKI67,4288,2478.62
TCGA-C8-A1HK-01,TCGA-C8-A1HK,MUC1,4582,2215.05
TCGA-C8-A1HK-01,TCGA-C8-A1HK,PGR,5241,30.0075
TCGA-C8-A1HK-01,TCGA-C8-A1HK,VIM,7431,7822.8
TCGA-C8-A1HK-01,TCGA-C8-A1HK,CD8A,925,143.536
TCGA-C8-A1HK-01,TCGA-C8-A1HK,CD274,29126,7.0018
TCGA-C8-A1HK-01,TCGA-C8-A1HK,CXCL9,4283,1719.93
TCGA-C8-A1HK-01,TCGA-C8-A1HK,EGFR,1956,622.636
TCGA-C8-A1HK-01,TCGA-C8-A1HK,EPCAM,4072,19600.4
TCGA-C8-A1HK-01,TCGA-C8-A1HK,ERBB2,2064,125190
TCGA-C8-A1HK-01,TCGA-C8-A1HK,ESR1,2099,170.042
TCGA-C8-A1HL-01,TCGA-C8-A1HL,FOXA1,3169,8694.37
TCGA-C8-A1HL-01,TCGA-C8-A1HL,FOXC1,2296,135.777
TCGA-C8-A1HL-01,TCGA-C8-A1HL,GATA3,2625,12203.4
TCGA-C8-A1HL-01,TCGA-C8-A1HL,IFNG,3458,0.5163
TCGA-C8-A1HL-01,TCGA-C8-A1HL,KRT5,3852,55.2401
TCGA-C8-A1HL-01,TCGA-C8-A1HL,KRT14,3861,107.383
TCGA-C8-A1HL-01,TCGA-C8-A1HL,KRT17,3872,36.6546
TCGA-C8-A1HL-01,TCGA-C8-A1HL,AR,367,78.4719
TCGA-C8-A1HL-01,TCGA-C8-A1HL,MKI67,4288,3203.41
TCGA-C8-A1HL-01,TCGA-C8-A1HL,MUC1,4582,30684.6
TCGA-C8-A1HL-01,TCGA-C8-A1HL,PGR,5241,51.11
TCGA-C8-A1HL-01,TCGA-C8-A1HL,VIM,7431,24441.4
TCGA-C8-A1HL-01,TCGA-C8-A1HL,CD8A,925,63.5003
TCGA-C8-A1HL-01,TCGA-C8-A1HL,CD274,29126,2.065
TCGA-C8-A1HL-01,TCGA-C8-A1HL,CXCL9,4283,270.521
TCGA-C8-A1HL-01,TCGA-C8-A1HL,EGFR,1956,74.858
TCGA-C8-A1HL-01,TCGA-C8-A1HL,EPCAM,4072,13081.1
TCGA-C8-A1HL-01,TCGA-C8-A1HL,ERBB2,2064,16460.5
TCGA-C8-A1HL-01,TCGA-C8-A1HL,ESR1,2099,3830.67
TCGA-C8-A1HM-01,TCGA-C8-A1HM,FOXA1,3169,6990.06
TCGA-C8-A1HM-01,TCGA-C8-A1HM,FOXC1,2296,101.326
TCGA-C8-A1HM-01,TCGA-C8-A1HM,GATA3,2625,12569.1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,IFNG,3458,255.208
TCGA-C8-A1HM-01,TCGA-C8-A1HM,KRT5,3852,4.7348
TCGA-C8-A1HM-01,TCGA-C8-A1HM,KRT14,3861,1.8939
TCGA-C8-A1HM-01,TCGA-C8-A1HM,KRT17,3872,62.9735
TCGA-C8-A1HM-01,TCGA-C8-A1HM,AR,367,245.739
TCGA-C8-A1HM-01,TCGA-C8-A1HM,MKI67,4288,5117.42
TCGA-C8-A1HM-01,TCGA-C8-A1HM,MUC1,4582,2011.84
TCGA-C8-A1HM-01,TCGA-C8-A1HM,PGR,5241,557.292
TCGA-C8-A1HM-01,TCGA-C8-A1HM,VIM,7431,9662.63
TCGA-C8-A1HM-01,TCGA-C8-A1HM,CD8A,925,1752.37
TCGA-C8-A1HM-01,TCGA-C8-A1HM,CD274,29126,157.671
TCGA-C8-A1HM-01,TCGA-C8-A1HM,CXCL9,4283,17305.9
TCGA-C8-A1HM-01,TCGA-C8-A1HM,EGFR,1956,9.4697
TCGA-C8-A1HM-01,TCGA-C8-A1HM,EPCAM,4072,3450.76
TCGA-C8-A1HM-01,TCGA-C8-A1HM,ERBB2,2064,4365.06
TCGA-C8-A1HM-01,TCGA-C8-A1HM,ESR1,2099,27341.4
TCGA-C8-A1HN-01,TCGA-C8-A1HN,FOXA1,3169,8580.44
TCGA-C8-A1HN-01,TCGA-C8-A1HN,FOXC1,2296,48.0179
TCGA-C8-A1HN-01,TCGA-C8-A1HN,GATA3,2625,18548.1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,IFNG,3458,1.583
TCGA-C8-A1HN-01,TCGA-C8-A1HN,KRT5,3852,1.583
TCGA-C8-A1HN-01,TCGA-C8-A1HN,KRT14,3861,2.1107
TCGA-C8-A1HN-01,TCGA-C8-A1HN,KRT17,3872,1.583
TCGA-C8-A1HN-01,TCGA-C8-A1HN,AR,367,72.5546
TCGA-C8-A1HN-01,TCGA-C8-A1HN,MKI67,4288,3122.49
TCGA-C8-A1HN-01,TCGA-C8-A1HN,MUC1,4582,716.575
TCGA-C8-A1HN-01,TCGA-C8-A1HN,PGR,5241,516.396
TCGA-C8-A1HN-01,TCGA-C8-A1HN,VIM,7431,11373.3
TCGA-C8-A1HN-01,TCGA-C8-A1HN,CD8A,925,63.5842
TCGA-C8-A1HN-01,TCGA-C8-A1HN,CD274,29126,7.1235
TCGA-C8-A1HN-01,TCGA-C8-A1HN,CXCL9,4283,274.916
TCGA-C8-A1HN-01,TCGA-C8-A1HN,EGFR,1956,11.6087
TCGA-C8-A1HN-01,TCGA-C8-A1HN,EPCAM,4072,7585.25
TCGA-C8-A1HN-01,TCGA-C8-A1HN,ERBB2,2064,10111.2
TCGA-C8-A1HN-01,TCGA-C8-A1HN,ESR1,2099,33561.6
TCGA-C8-A1HO-01,TCGA-C8-A1HO,FOXA1,3169,11442.3
TCGA-C8-A1HO-01,TCGA-C8-A1HO,FOXC1,2296,136.027
TCGA-C8-A1HO-01,TCGA-C8-A1HO,GATA3,2625,49335
TCGA-C8-A1HO-01,TCGA-C8-A1HO,IFNG,3458,0.6169
TCGA-C8-A1HO-01,TCGA-C8-A1HO,KRT5,3852,1.5423
TCGA-C8-A1HO-01,TCGA-C8-A1HO,KRT14,3861,0.3085
TCGA-C8-A1HO-01,TCGA-C8-A1HO,KRT17,3872,0.6169
TCGA-C8-A1HO-01,TCGA-C8-A1HO,AR,367,46.2677
TCGA-C8-A1HO-01,TCGA-C8-A1HO,MKI67,4288,2380.01
TCGA-C8-A1HO-01,TCGA-C8-A1HO,MUC1,4582,4587.29
TCGA-C8-A1HO-01,TCGA-C8-A1HO,PGR,5241,244.491
TCGA-C8-A1HO-01,TCGA-C8-A1HO,VIM,7431,6431.41
TCGA-C8-A1HO-01,TCGA-C8-A1HO,CD8A,925,97.1622
TCGA-C8-A1HO-01,TCGA-C8-A1HO,CD274,29126,51.5114
TCGA-C8-A1HO-01,TCGA-C8-A1HO,CXCL9,4283,315.546
TCGA-C8-A1HO-01,TCGA-C8-A1HO,EGFR,1956,32.6959
TCGA-C8-A1HO-01,TCGA-C8-A1HO,EPCAM,4072,8728.56
TCGA-C8-A1HO-01,TCGA-C8-A1HO,ERBB2,2064,1857.8
TCGA-C8-A1HO-01,TCGA-C8-A1HO,ESR1,2099,11634.5
TCGA-C8-A26V-01,TCGA-C8-A26V,FOXA1,3169,6721.35
TCGA-C8-A26V-01,TCGA-C8-A26V,FOXC1,2296,34.9664
TCGA-C8-A26V-01,TCGA-C8-A26V,GATA3,2625,20064.7
TCGA-C8-A26V-01,TCGA-C8-A26V,IFNG,3458,4.677
TCGA-C8-A26V-01,TCGA-C8-A26V,KRT5,3852,289.754
TCGA-C8-A26V-01,TCGA-C8-A26V,KRT14,3861,274.164
TCGA-C8-A26V-01,TCGA-C8-A26V,KRT17,3872,331.402
TCGA-C8-A26V-01,TCGA-C8-A26V,AR,367,1538.52
TCGA-C8-A26V-01,TCGA-C8-A26V,MKI67,4288,1548.55
TCGA-C8-A26V-01,TCGA-C8-A26V,MUC1,4582,6318.46
TCGA-C8-A26V-01,TCGA-C8-A26V,PGR,5241,4083.76
