sampleId,patientId,gene,entrezGeneId,gisticValue
TCGA-JL-A3YW-01,TCGA-JL-A3YW,RAD51D,5892,0
TCGA-JL-A3YW-01,TCGA-JL-A3YW,CHEK2,11200,-1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,FANCA,2175,-1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,ATM,472,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,MRE11,4361,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,NBN,4683,1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,PALB2,79728,1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,BARD1,580,-1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,BRCA1,672,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,BRCA2,675,1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,BRIP1,83990,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,RAD50,10111,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,RAD51,5888,-1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,RAD51B,5890,-1
TCGA-JL-A3YX-01,TCGA-JL-A3YX,RAD51C,5889,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,RAD51D,5892,0
TCGA-JL-A3YX-01,TCGA-JL-A3YX,CHEK2,11200,-1
TCGA-LD-A66U-01,TCGA-LD-A66U,FANCA,2175,-1
TCGA-LD-A66U-01,TCGA-LD-A66U,ATM,472,-1
TCGA-LD-A66U-01,TCGA-LD-A66U,MRE11,4361,-1
TCGA-LD-A66U-01,TCGA-LD-A66U,NBN,4683,0
TCGA-LD-A66U-01,TCGA-LD-A66U,PALB2,79728,1
TCGA-LD-A66U-01,TCGA-LD-A66U,BARD1,580,0
TCGA-LD-A66U-01,TCGA-LD-A66U,BRCA1,672,0
TCGA-LD-A66U-01,TCGA-LD-A66U,BRCA2,675,-1
TCGA-LD-A66U-01,TCGA-LD-A66U,BRIP1,83990,0
TCGA-LD-A66U-01,TCGA-LD-A66U,RAD50,10111,1
TCGA-LD-A66U-01,TCGA-LD-A66U,RAD51,5888,0
TCGA-LD-A66U-01,TCGA-LD-A66U,RAD51B,5890,0
TCGA-LD-A66U-01,TCGA-LD-A66U,RAD51C,5889,0
TCGA-LD-A66U-01,TCGA-LD-A66U,RAD51D,5892,0
TCGA-LD-A66U-01,TCGA-LD-A66U,CHEK2,11200,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,FANCA,2175,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,ATM,472,0
TCGA-LD-A74U-01,TCGA-LD-A74U,MRE11,4361,0
TCGA-LD-A74U-01,TCGA-LD-A74U,NBN,4683,0
TCGA-LD-A74U-01,TCGA-LD-A74U,PALB2,79728,0
TCGA-LD-A74U-01,TCGA-LD-A74U,BARD1,580,0
TCGA-LD-A74U-01,TCGA-LD-A74U,BRCA1,672,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,BRCA2,675,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,BRIP1,83990,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,RAD50,10111,0
TCGA-LD-A74U-01,TCGA-LD-A74U,RAD51,5888,0
TCGA-LD-A74U-01,TCGA-LD-A74U,RAD51B,5890,0
TCGA-LD-A74U-01,TCGA-LD-A74U,RAD51C,5889,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,RAD51D,5892,-1
TCGA-LD-A74U-01,TCGA-LD-A74U,CHEK2,11200,0
TCGA-LD-A7W5-01,TCGA-LD-A7W5,FANCA,2175,1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,ATM,472,0
TCGA-LD-A7W5-01,TCGA-LD-A7W5,MRE11,4361,-1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,NBN,4683,1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,PALB2,79728,0
TCGA-LD-A7W5-01,TCGA-LD-A7W5,BARD1,580,0
TCGA-LD-A7W5-01,TCGA-LD-A7W5,BRCA1,672,-1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,BRCA2,675,1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,BRIP1,83990,2
TCGA-LD-A7W5-01,TCGA-LD-A7W5,RAD50,10111,-1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,RAD51,5888,0
TCGA-LD-A7W5-01,TCGA-LD-A7W5,RAD51B,5890,-1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,RAD51C,5889,2
TCGA-LD-A7W5-01,TCGA-LD-A7W5,RAD51D,5892,-1
TCGA-LD-A7W5-01,TCGA-LD-A7W5,CHEK2,11200,-1
TCGA-LD-A7W6-01,TCGA-LD-A7W6,FANCA,2175,-1
TCGA-LD-A7W6-01,TCGA-LD-A7W6,ATM,472,-1
TCGA-LD-A7W6-01,TCGA-LD-A7W6,MRE11,4361,-1
TCGA-LD-A7W6-01,TCGA-LD-A7W6,NBN,4683,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,PALB2,79728,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,BARD1,580,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,BRCA1,672,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,BRCA2,675,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,BRIP1,83990,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,RAD50,10111,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,RAD51,5888,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,RAD51B,5890,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,RAD51C,5889,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,RAD51D,5892,0
TCGA-LD-A7W6-01,TCGA-LD-A7W6,CHEK2,11200,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,FANCA,2175,-1
TCGA-LD-A9QF-01,TCGA-LD-A9QF,ATM,472,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,MRE11,4361,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,NBN,4683,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,PALB2,79728,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,BARD1,580,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,BRCA1,672,2
TCGA-LD-A9QF-01,TCGA-LD-A9QF,BRCA2,675,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,BRIP1,83990,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,RAD50,10111,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,RAD51,5888,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,RAD51B,5890,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,RAD51C,5889,0
TCGA-LD-A9QF-01,TCGA-LD-A9QF,RAD51D,5892,-1
TCGA-LD-A9QF-01,TCGA-LD-A9QF,CHEK2,11200,0
TCGA-LL-A440-01,TCGA-LL-A440,FANCA,2175,0
TCGA-LL-A440-01,TCGA-LL-A440,ATM,472,0
TCGA-LL-A440-01,TCGA-LL-A440,MRE11,4361,0
TCGA-LL-A440-01,TCGA-LL-A440,NBN,4683,0
TCGA-LL-A440-01,TCGA-LL-A440,PALB2,79728,0
TCGA-LL-A440-01,TCGA-LL-A440,BARD1,580,0
TCGA-LL-A440-01,TCGA-LL-A440,BRCA1,672,0
TCGA-LL-A440-01,TCGA-LL-A440,BRCA2,675,0
TCGA-LL-A440-01,TCGA-LL-A440,BRIP1,83990,0
TCGA-LL-A440-01,TCGA-LL-A440,RAD50,10111,0
TCGA-LL-A440-01,TCGA-LL-A440,RAD51,5888,0
TCGA-LL-A440-01,TCGA-LL-A440,RAD51B,5890,0
TCGA-LL-A440-01,TCGA-LL-A440,RAD51C,5889,0
TCGA-LL-A440-01,TCGA-LL-A440,RAD51D,5892,0
TCGA-LL-A440-01,TCGA-LL-A440,CHEK2,11200,0
TCGA-LL-A441-01,TCGA-LL-A441,FANCA,2175,1
TCGA-LL-A441-01,TCGA-LL-A441,ATM,472,1
TCGA-LL-A441-01,TCGA-LL-A441,MRE11,4361,1
TCGA-LL-A441-01,TCGA-LL-A441,NBN,4683,0
TCGA-LL-A441-01,TCGA-LL-A441,PALB2,79728,0
TCGA-LL-A441-01,TCGA-LL-A441,BARD1,580,0
TCGA-LL-A441-01,TCGA-LL-A441,BRCA1,672,0
TCGA-LL-A441-01,TCGA-LL-A441,BRCA2,675,0
TCGA-LL-A441-01,TCGA-LL-A441,BRIP1,83990,1
TCGA-LL-A441-01,TCGA-LL-A441,RAD50,10111,-1
TCGA-LL-A441-01,TCGA-LL-A441,RAD51,5888,-1
TCGA-LL-A441-01,TCGA-LL-A441,RAD51B,5890,-1
TCGA-LL-A441-01,TCGA-LL-A441,RAD51C,5889,0
TCGA-LL-A441-01,TCGA-LL-A441,RAD51D,5892,-1
TCGA-LL-A441-01,TCGA-LL-A441,CHEK2,11200,0
TCGA-LL-A442-01,TCGA-LL-A442,FANCA,2175,0
TCGA-LL-A442-01,TCGA-LL-A442,ATM,472,0
TCGA-LL-A442-01,TCGA-LL-A442,MRE11,4361,0
TCGA-LL-A442-01,TCGA-LL-A442,NBN,4683,0
TCGA-LL-A442-01,TCGA-LL-A442,PALB2,79728,0
TCGA-LL-A442-01,TCGA-LL-A442,BARD1,580,0
TCGA-LL-A442-01,TCGA-LL-A442,BRCA1,672,0
TCGA-LL-A442-01,TCGA-LL-A442,BRCA2,675,0
TCGA-LL-A442-01,TCGA-LL-A442,BRIP1,83990,0
TCGA-LL-A442-01,TCGA-LL-A442,RAD50,10111,0
TCGA-LL-A442-01,TCGA-LL-A442,RAD51,5888,0
TCGA-LL-A442-01,TCGA-LL-A442,RAD51B,5890,0
TCGA-LL-A442-01,TCGA-LL-A442,RAD51C,5889,0
TCGA-LL-A442-01,TCGA-LL-A442,RAD51D,5892,0
TCGA-LL-A442-01,TCGA-LL-A442,CHEK2,11200,-1
TCGA-LL-A50Y-01,TCGA-LL-A50Y,FANCA,2175,-1
TCGA-LL-A50Y-01,TCGA-LL-A50Y,ATM,472,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,MRE11,4361,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,NBN,4683,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,PALB2,79728,1
TCGA-LL-A50Y-01,TCGA-LL-A50Y,BARD1,580,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,BRCA1,672,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,BRCA2,675,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,BRIP1,83990,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,RAD50,10111,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,RAD51,5888,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,RAD51B,5890,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,RAD51C,5889,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,RAD51D,5892,0
TCGA-LL-A50Y-01,TCGA-LL-A50Y,CHEK2,11200,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,FANCA,2175,-1
TCGA-LL-A5YL-01,TCGA-LL-A5YL,ATM,472,-1
TCGA-LL-A5YL-01,TCGA-LL-A5YL,MRE11,4361,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,NBN,4683,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,PALB2,79728,1
TCGA-LL-A5YL-01,TCGA-LL-A5YL,BARD1,580,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,BRCA1,672,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,BRCA2,675,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,BRIP1,83990,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,RAD50,10111,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,RAD51,5888,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,RAD51B,5890,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,RAD51C,5889,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,RAD51D,5892,0
TCGA-LL-A5YL-01,TCGA-LL-A5YL,CHEK2,11200,0
TCGA-LL-A5YM-01,TCGA-LL-A5YM,FANCA,2175,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,ATM,472,-1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,MRE11,4361,-1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,NBN,4683,-1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,PALB2,79728,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,BARD1,580,0
TCGA-LL-A5YM-01,TCGA-LL-A5YM,BRCA1,672,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,BRCA2,675,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,BRIP1,83990,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,RAD50,10111,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,RAD51,5888,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,RAD51B,5890,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,RAD51C,5889,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,RAD51D,5892,1
TCGA-LL-A5YM-01,TCGA-LL-A5YM,CHEK2,11200,1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,FANCA,2175,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,ATM,472,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,MRE11,4361,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,NBN,4683,2
TCGA-LL-A5YN-01,TCGA-LL-A5YN,PALB2,79728,0
TCGA-LL-A5YN-01,TCGA-LL-A5YN,BARD1,580,1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,BRCA1,672,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,BRCA2,675,0
TCGA-LL-A5YN-01,TCGA-LL-A5YN,BRIP1,83990,1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,RAD50,10111,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,RAD51,5888,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,RAD51B,5890,0
TCGA-LL-A5YN-01,TCGA-LL-A5YN,RAD51C,5889,1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,RAD51D,5892,-1
TCGA-LL-A5YN-01,TCGA-LL-A5YN,CHEK2,11200,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,FANCA,2175,0
TCGA-LL-A5YO-01,TCGA-LL-A5YO,ATM,472,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,MRE11,4361,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,NBN,4683,1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,PALB2,79728,0
TCGA-LL-A5YO-01,TCGA-LL-A5YO,BARD1,580,0
TCGA-LL-A5YO-01,TCGA-LL-A5YO,BRCA1,672,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,BRCA2,675,1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,BRIP1,83990,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,RAD50,10111,0
TCGA-LL-A5YO-01,TCGA-LL-A5YO,RAD51,5888,0
TCGA-LL-A5YO-01,TCGA-LL-A5YO,RAD51B,5890,1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,RAD51C,5889,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,RAD51D,5892,-1
TCGA-LL-A5YO-01,TCGA-LL-A5YO,CHEK2,11200,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,FANCA,2175,1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,ATM,472,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,MRE11,4361,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,NBN,4683,1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,PALB2,79728,1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,BARD1,580,0
TCGA-LL-A5YP-01,TCGA-LL-A5YP,BRCA1,672,0
TCGA-LL-A5YP-01,TCGA-LL-A5YP,BRCA2,675,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,BRIP1,83990,2
TCGA-LL-A5YP-01,TCGA-LL-A5YP,RAD50,10111,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,RAD51,5888,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,RAD51B,5890,-1
TCGA-LL-A5YP-01,TCGA-LL-A5YP,RAD51C,5889,0
TCGA-LL-A5YP-01,TCGA-LL-A5YP,RAD51D,5892,0
TCGA-LL-A5YP-01,TCGA-LL-A5YP,CHEK2,11200,1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,FANCA,2175,-1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,ATM,472,-2
TCGA-LL-A6FP-01,TCGA-LL-A6FP,MRE11,4361,0
TCGA-LL-A6FP-01,TCGA-LL-A6FP,NBN,4683,0
TCGA-LL-A6FP-01,TCGA-LL-A6FP,PALB2,79728,2
TCGA-LL-A6FP-01,TCGA-LL-A6FP,BARD1,580,0
TCGA-LL-A6FP-01,TCGA-LL-A6FP,BRCA1,672,-1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,BRCA2,675,-1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,BRIP1,83990,-1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,RAD50,10111,0
TCGA-LL-A6FP-01,TCGA-LL-A6FP,RAD51,5888,-1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,RAD51B,5890,0
TCGA-LL-A6FP-01,TCGA-LL-A6FP,RAD51C,5889,0
TCGA-LL-A6FP-01,TCGA-LL-A6FP,RAD51D,5892,-1
TCGA-LL-A6FP-01,TCGA-LL-A6FP,CHEK2,11200,-1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,FANCA,2175,1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,ATM,472,-1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,MRE11,4361,-1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,NBN,4683,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,PALB2,79728,1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,BARD1,580,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,BRCA1,672,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,BRCA2,675,1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,BRIP1,83990,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,RAD50,10111,1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,RAD51,5888,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,RAD51B,5890,1
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,RAD51C,5889,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,RAD51D,5892,0
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,CHEK2,11200,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,FANCA,2175,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,ATM,472,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,MRE11,4361,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,NBN,4683,1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,PALB2,79728,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,BARD1,580,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,BRCA1,672,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,BRCA2,675,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,BRIP1,83990,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,RAD50,10111,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,RAD51,5888,-1
TCGA-LL-A6FR-01,TCGA-LL-A6FR,RAD51B,5890,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,RAD51C,5889,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,RAD51D,5892,0
TCGA-LL-A6FR-01,TCGA-LL-A6FR,CHEK2,11200,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,FANCA,2175,1
TCGA-LL-A73Y-01,TCGA-LL-A73Y,ATM,472,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,MRE11,4361,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,NBN,4683,1
TCGA-LL-A73Y-01,TCGA-LL-A73Y,PALB2,79728,1
TCGA-LL-A73Y-01,TCGA-LL-A73Y,BARD1,580,1
TCGA-LL-A73Y-01,TCGA-LL-A73Y,BRCA1,672,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,BRCA2,675,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,BRIP1,83990,1
TCGA-LL-A73Y-01,TCGA-LL-A73Y,RAD50,10111,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,RAD51,5888,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,RAD51B,5890,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,RAD51C,5889,1
TCGA-LL-A73Y-01,TCGA-LL-A73Y,RAD51D,5892,0
TCGA-LL-A73Y-01,TCGA-LL-A73Y,CHEK2,11200,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,FANCA,2175,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,ATM,472,-1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,MRE11,4361,-1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,NBN,4683,1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,PALB2,79728,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,BARD1,580,1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,BRCA1,672,-1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,BRCA2,675,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,BRIP1,83990,-1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,RAD50,10111,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,RAD51,5888,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,RAD51B,5890,0
TCGA-LL-A73Z-01,TCGA-LL-A73Z,RAD51C,5889,-1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,RAD51D,5892,-1
TCGA-LL-A73Z-01,TCGA-LL-A73Z,CHEK2,11200,0
TCGA-LL-A740-01,TCGA-LL-A740,FANCA,2175,0
TCGA-LL-A740-01,TCGA-LL-A740,ATM,472,0
TCGA-LL-A740-01,TCGA-LL-A740,MRE11,4361,0
TCGA-LL-A740-01,TCGA-LL-A740,NBN,4683,1
TCGA-LL-A740-01,TCGA-LL-A740,PALB2,79728,0
TCGA-LL-A740-01,TCGA-LL-A740,BARD1,580,0
TCGA-LL-A740-01,TCGA-LL-A740,BRCA1,672,0
TCGA-LL-A740-01,TCGA-LL-A740,BRCA2,675,0
TCGA-LL-A740-01,TCGA-LL-A740,BRIP1,83990,1
TCGA-LL-A740-01,TCGA-LL-A740,RAD50,10111,0
TCGA-LL-A740-01,TCGA-LL-A740,RAD51,5888,0
TCGA-LL-A740-01,TCGA-LL-A740,RAD51B,5890,0
TCGA-LL-A740-01,TCGA-LL-A740,RAD51C,5889,0
TCGA-LL-A740-01,TCGA-LL-A740,RAD51D,5892,0
TCGA-LL-A740-01,TCGA-LL-A740,CHEK2,11200,0
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,FANCA,2175,1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,ATM,472,-1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,MRE11,4361,-1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,NBN,4683,1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,PALB2,79728,1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,BARD1,580,-1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,BRCA1,672,-1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,BRCA2,675,-1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,BRIP1,83990,1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,RAD50,10111,0
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,RAD51,5888,0
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,RAD51B,5890,0
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,RAD51C,5889,1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,RAD51D,5892,-1
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,CHEK2,11200,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,FANCA,2175,-1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,ATM,472,-1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,MRE11,4361,-1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,NBN,4683,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,PALB2,79728,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,BARD1,580,-1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,BRCA1,672,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,BRCA2,675,-1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,BRIP1,83990,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,RAD50,10111,0
TCGA-LL-A7T0-01,TCGA-LL-A7T0,RAD51,5888,0
TCGA-LL-A7T0-01,TCGA-LL-A7T0,RAD51B,5890,-1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,RAD51C,5889,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,RAD51D,5892,1
TCGA-LL-A7T0-01,TCGA-LL-A7T0,CHEK2,11200,-1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,FANCA,2175,1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,ATM,472,-2
TCGA-LL-A8F5-01,TCGA-LL-A8F5,MRE11,4361,-2
TCGA-LL-A8F5-01,TCGA-LL-A8F5,NBN,4683,2
TCGA-LL-A8F5-01,TCGA-LL-A8F5,PALB2,79728,1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,BARD1,580,0
TCGA-LL-A8F5-01,TCGA-LL-A8F5,BRCA1,672,1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,BRCA2,675,-1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,BRIP1,83990,0
TCGA-LL-A8F5-01,TCGA-LL-A8F5,RAD50,10111,-1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,RAD51,5888,-1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,RAD51B,5890,-1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,RAD51C,5889,1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,RAD51D,5892,-1
TCGA-LL-A8F5-01,TCGA-LL-A8F5,CHEK2,11200,1
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,FANCA,2175,0
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,ATM,472,0
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,MRE11,4361,0
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,NBN,4683,1
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,PALB2,79728,1
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,BARD1,580,0
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,BRCA1,672,0
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,BRCA2,675,0
